1,8,0
1,11,0
1,13,0
1,15,0
1,21,0
1,24,0
1,26,0
1,27,0
1,29,0
1,30,0
1,31,0
1,33,0
1,34,0
1,42,0
1,45,0
1,48,0
1,49,0
1,50,0
1,55,0
1,60,0
1,63,0
1,65,0
1,67,0
1,69,0
1,70,0
1,75,0
1,77,0
1,78,0
2,2,0
2,8,0
2,10,0
2,12,0
2,13,0
2,17,0
2,20,0
2,24,0
2,25,0
2,26,0
2,45,0
2,49,0
2,50,0
2,54,0
2,55,0
2,58,0
2,60,0
2,61,0
2,63,0
2,69,0
2,71,0
2,76,0
2,77,0
2,78,0
3,10,0
3,11,0
3,13,0
3,14,0
3,16,0
3,22,0
3,23,0
3,25,0
3,26,0
3,27,0
3,45,0
3,46,0
3,47,0
3,48,0
3,55,0
3,56,0
3,60,0
3,61,0
3,64,0
3,70,0
3,77,0
3,78,0
4,4,0
4,6,0
4,10,0
4,12,0
4,14,0
4,16,0
4,21,0
4,22,0
4,24,0
4,25,0
4,26,0
4,27,0
4,31,0
4,32,0
4,37,0
4,38,0
4,42,0
4,48,0
4,56,0
4,58,0
4,60,0
4,64,0
4,70,0
4,76,0
5,1,0
5,7,0
5,10,0
5,14,0
5,15,0
5,19,0
5,23,0
5,25,0
5,28,0
5,30,0
5,31,0
5,38,0
5,40,0
5,44,0
5,46,0
5,56,0
5,60,0
5,61,0
5,63,0
5,68,0
5,73,0
6,2,0
6,9,0
6,10,0
6,16,0
6,17,0
6,21,0
6,22,0
6,24,0
6,25,0
6,27,0
6,28,0
6,31,0
6,33,0
6,36,0
6,42,0
6,44,0
6,46,0
6,49,0
6,56,0
6,57,0
6,59,0
6,60,0
6,64,0
6,66,0
6,67,0
6,73,0
6,75,0
6,76,0
7,1,0
7,2,0
7,5,0
7,9,0
7,10,0
7,29,0
7,30,0
7,33,0
7,36,0
7,38,0
7,40,0
7,46,0
7,50,0
7,54,0
7,55,0
7,56,0
7,59,0
7,63,0
7,64,0
7,65,0
7,66,0
7,67,0
7,68,0
7,72,0
7,74,0
7,75,0
7,77,0
7,78,0
8,4,0
8,5,0
8,9,0
8,16,0
8,20,0
8,22,0
8,24,0
8,28,0
8,29,0
8,30,0
8,35,0
8,38,0
8,39,0
8,41,0
8,42,0
8,43,0
8,46,0
8,47,0
8,48,0
8,49,0
8,50,0
8,51,0
8,53,0
8,59,0
8,67,0
8,68,0
8,69,0
8,73,0
8,76,0
9,2,0
9,3,0
9,6,0
9,8,0
9,9,0
9,16,0
9,18,0
9,19,0
9,20,0
9,30,0
9,34,0
9,35,0
9,36,0
9,37,0
9,45,0
9,47,0
9,49,0
9,50,0
9,52,0
9,53,0
9,54,0
9,55,0
9,57,0
9,59,0
9,60,0
9,62,0
9,63,0
9,65,0
9,67,0
9,68,0
9,69,0
9,73,0
9,74,0
9,76,0
9,77,0
10,1,0
10,3,0
10,4,0
10,8,0
10,9,0
10,13,0
10,17,0
10,19,0
10,20,0
10,21,0
10,25,0
10,26,0
10,28,0
10,29,0
10,31,0
10,32,0
10,34,0
10,38,0
10,41,0
10,45,0
10,46,0
10,51,0
10,52,0
10,53,0
10,54,0
10,55,0
10,59,0
10,60,0
10,64,0
10,65,0
10,67,0
10,69,0
10,70,0
10,74,0
11,1,0
11,4,0
11,8,0
11,12,0
11,13,0
11,14,0
11,17,0
11,20,0
11,22,0
11,23,0
11,28,0
11,29,0
11,32,0
11,33,0
11,35,0
11,39,0
11,40,0
11,53,0
11,56,0
11,58,0
11,60,0
11,65,0
11,66,0
11,69,0
11,70,0
11,75,0
11,76,0
12,1,0
12,3,0
12,4,0
12,7,0
12,8,0
12,11,0
12,15,0
12,17,0
12,22,0
12,23,0
12,27,0
12,31,0
12,33,0
12,35,0
12,54,0
12,55,0
12,56,0
12,63,0
12,66,0
12,67,0
12,70,0
12,72,0
12,73,0
12,74,0
12,75,0
12,76,0
12,77,0
13,2,0
13,4,0
13,5,0
13,11,0
13,12,0
13,13,0
13,19,0
13,20,0
13,22,0
13,23,0
13,25,0
13,27,0
13,28,0
13,29,0
13,31,0
13,33,0
13,35,0
13,36,0
13,41,0
13,44,0
13,46,0
13,52,0
13,53,0
13,55,0
13,62,0
13,63,0
13,73,0
13,76,0
13,78,0
13,79,0
14,2,0
14,4,0
14,14,0
14,19,0
14,20,0
14,21,0
14,22,0
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
14,33,0
14,34,0
14,36,0
14,42,0
14,44,0
14,47,0
14,53,0
14,54,0
14,56,0
14,57,0
14,60,0
14,61,0
14,76,0
14,78,0
14,79,0
15,3,0
15,4,0
15,5,0
15,8,0
15,10,0
15,11,0
15,15,0
15,16,0
15,17,0
15,27,0
15,30,0
15,32,0
15,33,0
15,35,0
15,36,0
15,37,0
15,41,0
15,42,0
15,43,0
15,52,0
15,55,0
15,59,0
15,61,0
15,62,0
15,64,0
15,65,0
15,66,0
15,74,0
15,75,0
15,76,0
15,78,0
16,5,0
16,7,0
16,20,0
16,25,0
16,26,0
16,27,0
16,28,0
16,30,0
16,32,0
16,33,0
16,36,0
16,42,0
16,43,0
16,51,0
16,52,0
16,55,0
16,56,0
16,59,0
16,60,0
16,61,0
16,64,0
16,66,0
16,74,0
16,75,0
16,76,0
16,77,0
17,17,0
17,19,0
17,26,0
17,27,0
17,29,0
17,32,0
17,34,0
17,36,0
17,37,0
17,49,0
17,52,0
17,55,0
17,56,0
17,57,0
17,59,0
17,60,0
17,72,0
17,73,0
17,75,0
17,76,0
17,77,0
18,2,0
18,5,0
18,8,0
18,11,0
18,16,0
18,18,0
18,19,0
18,23,0
18,24,0
18,30,0
18,31,0
18,39,0
18,43,0
18,52,0
18,56,0
18,57,0
18,58,0
18,67,0
18,68,0
18,71,0
18,73,0
18,74,0
19,3,0
19,4,0
19,5,0
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,19,0
19,21,0
19,22,0
19,26,0
19,27,0
19,28,0
19,32,0
19,39,0
19,43,0
19,48,0
19,53,0
19,54,0
19,56,0
19,57,0
19,58,0
19,62,0
19,64,0
19,65,0
19,75,0
19,78,0
20,7,0
20,11,0
20,12,0
20,14,0
20,16,0
20,21,0
20,22,0
20,25,0
20,27,0
20,43,0
20,44,0
20,46,0
20,47,0
20,57,0
20,59,0
20,60,0
20,64,0
20,65,0
20,71,0
20,74,0
20,75,0
20,78,0
20,79,0
21,5,0
21,6,0
21,8,0
21,9,0
21,11,0
21,12,0
21,13,0
21,14,0
21,15,0
21,16,0
21,21,0
21,22,0
21,23,0
21,24,0
21,35,0
21,36,0
21,43,0
21,50,0
21,55,0
21,56,0
21,57,0
21,65,0
21,66,0
