8,7,0
8,8,0
9,6,0
9,9,0
10,7,0
10,8,0
10,9,0
11,8,0
8,7,1
8,8,1
9,6,1
9,9,1
10,7,1
10,9,1
11,7,1
11,8,1
11,9,1
8,7,2
8,8,2
9,6,2
9,9,2
10,6,2
10,7,2
10,9,2
10,10,2
11,7,2
11,9,2
12,8,2
8,7,3
8,8,3
9,6,3
9,9,3
9,10,3
10,6,3
10,7,3
10,9,3
10,10,3
11,6,3
11,7,3
11,9,3
11,10,3
12,8,3
8,7,4
8,8,4
8,9,4
9,6,4
9,10,4
10,5,4
10,11,4
11,6,4
11,10,4
12,7,4
12,8,4
12,9,4
7,8,5
8,7,5
8,8,5
8,9,5
9,6,5
9,7,5
9,8,5
9,9,5
9,10,5
10,5,5
10,6,5
10,10,5
10,11,5
11,6,5
11,7,5
11,8,5
11,9,5
11,10,5
12,7,5
12,8,5
12,9,5
13,8,5
7,7,6
7,8,6
7,9,6
8,6,6
8,10,6
9,5,6
9,11,6
10,5,6
10,11,6
11,5,6
11,11,6
12,6,6
12,10,6
13,7,6
13,8,6
13,9,6
6,8,7
7,7,7
7,8,7
7,9,7
8,6,7
8,7,7
8,8,7
8,9,7
8,10,7
9,5,7
9,6,7
9,10,7
9,11,7
10,4,7
10,5,7
10,6,7
10,10,7
10,11,7
10,12,7
11,5,7
11,6,7
11,10,7
11,11,7
12,6,7
12,7,7
12,8,7
12,9,7
12,10,7
13,7,7
13,8,7
13,9,7
14,8,7
6,7,8
6,8,8
6,9,8
7,6,8
7,10,8
8,5,8
8,11,8
9,4,8
9,8,8
9,12,8
10,4,8
10,7,8
10,9,8
10,12,8
11,4,8
11,8,8
11,12,8
12,5,8
12,11,8
13,6,8
13,10,8
14,7,8
14,8,8
14,9,8
5,8,9
6,7,9
6,8,9
6,9,9
7,6,9
7,7,9
7,8,9
7,9,9
7,10,9
8,5,9
8,11,9
9,4,9
9,5,9
9,8,9
9,11,9
9,12,9
10,3,9
10,4,9
10,5,9
10,7,9
10,9,9
10,11,9
10,12,9
10,13,9
11,4,9
11,5,9
11,8,9
11,11,9
11,12,9
12,5,9
12,11,9
13,6,9
13,7,9
13,8,9
13,9,9
13,10,9
14,7,9
14,8,9
14,9,9
15,8,9
5,7,10
5,8,10
5,9,10
6,6,10
6,10,10
7,6,10
7,10,10
8,4,10
8,5,10
8,11,10
8,12,10
9,3,10
9,8,10
9,13,10
10,3,10
10,7,10
10,9,10
10,13,10
11,3,10
11,8,10
11,13,10
12,4,10
12,5,10
12,11,10
12,12,10
13,6,10
13,10,10
14,6,10
14,10,10
15,7,10
15,8,10
15,9,10
4,8,11
5,7,11
5,8,11
5,9,11
6,6,11
6,8,11
6,10,11
7,6,11
7,10,11
8,4,11
8,5,11
8,11,11
8,12,11
9,3,11
9,8,11
9,13,11
10,2,11
10,3,11
10,4,11
10,7,11
10,9,11
10,12,11
10,13,11
10,14,11
11,3,11
11,8,11
11,13,11
12,4,11
12,5,11
12,11,11
12,12,11
13,6,11
13,10,11
14,6,11
14,8,11
14,10,11
15,7,11
15,8,11
15,9,11
16,8,11
4,7,12
4,8,12
4,9,12
6,6,12
6,8,12
6,10,12
7,6,12
7,7,12
7,9,12
7,10,12
8,4,12
8,5,12
8,11,12
8,12,12
9,2,12
9,5,12
9,8,12
9,11,12
9,14,12
10,2,12
10,4,12
10,7,12
10,9,12
10,12,12
10,14,12
11,2,12
11,5,12
11,8,12
11,11,12
11,14,12
12,4,12
12,5,12
12,11,12
12,12,12
13,6,12
13,7,12
13,9,12
13,10,12
14,6,12
14,8,12
14,10,12
16,7,12
16,8,12
16,9,12
3,8,13
4,8,13
6,6,13
6,8,13
6,10,13
7,6,13
7,7,13
7,8,13
7,9,13
7,10,13
8,4,13
8,5,13
8,7,13
8,8,13
8,9,13
8,11,13
8,12,13
9,5,13
9,6,13
9,8,13
9,10,13
9,11,13
10,1,13
10,2,13
10,4,13
10,5,13
10,6,13
10,7,13
10,9,13
10,10,13
10,11,13
10,12,13
10,14,13
10,15,13
11,5,13
11,6,13
11,8,13
11,10,13
11,11,13
12,4,13
12,5,13
12,7,13
12,8,13
12,9,13
12,11,13
12,12,13
13,6,13
13,7,13
13,8,13
13,9,13
13,10,13
14,6,13
14,8,13
14,10,13
16,8,13
17,8,13
5,7,14
5,9,14
6,6,14
6,8,14
6,10,14
8,4,14
8,12,14
9,3,14
9,13,14
10,4,14
10,12,14
11,3,14
11,13,14
12,4,14
12,12,14
14,6,14
14,8,14
14,10,14
15,7,14
15,9,14
5,7,15
5,8,15
5,9,15
6,7,15
6,8,15
6,9,15
9,3,15
9,4,15
9,12,15
9,13,15
10,3,15
10,4,15
10,12,15
10,13,15
11,3,15
11,4,15
11,12,15
11,13,15
14,7,15
14,8,15
14,9,15
15,7,15
15,8,15
15,9,15
4,8,16
5,7,16
5,9,16
6,7,16
6,9,16
7,8,16
9,3,16
9,4,16
9,12,16
9,13,16
10,2,16
10,5,16
10,11,16
10,14,16
11,3,16
11,4,16
11,12,16
11,13,16
13,8,16
14,7,16
14,9,16
15,7,16
15,9,16
16,8,16
4,8,17
5,7,17
