1,2,0
1,5,0
1,6,0
1,7,0
1,9,0
1,10,0
1,12,0
1,13,0
1,14,0
1,18,0
1,19,0
1,20,0
1,22,0
1,26,0
1,27,0
1,28,0
1,31,0
1,32,0
1,33,0
1,34,0
1,35,0
1,36,0
1,38,0
1,39,0
1,43,0
1,44,0
1,46,0
1,47,0
1,50,0
1,51,0
1,53,0
1,55,0
1,56,0
1,61,0
1,62,0
1,65,0
1,69,0
1,70,0
1,73,0
1,74,0
1,76,0
1,77,0
1,79,0
2,1,0
2,2,0
2,3,0
2,8,0
2,9,0
2,12,0
2,14,0
2,15,0
2,16,0
2,17,0
2,19,0
2,24,0
2,26,0
2,27,0
2,33,0
2,38,0
2,39,0
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,46,0
2,52,0
2,53,0
2,57,0
2,66,0
2,67,0
2,71,0
2,72,0
2,74,0
2,75,0
2,79,0
3,1,0
3,3,0
3,4,0
3,6,0
3,8,0
3,9,0
3,13,0
3,15,0
3,17,0
3,18,0
3,23,0
3,26,0
3,30,0
3,36,0
3,39,0
3,40,0
3,44,0
3,46,0
3,50,0
3,57,0
3,60,0
3,68,0
3,70,0
3,71,0
3,73,0
3,76,0
3,77,0
3,79,0
4,1,0
4,3,0
4,6,0
4,7,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,0
4,17,0
4,18,0
4,20,0
4,21,0
4,22,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,0
4,31,0
4,34,0
4,36,0
4,41,0
4,44,0
4,46,0
4,51,0
4,60,0
4,61,0
4,64,0
4,67,0
4,69,0
4,70,0
4,74,0
4,77,0
4,78,0
5,1,0
5,3,0
5,4,0
5,6,0
5,8,0
5,9,0
5,13,0
5,14,0
5,16,0
5,17,0
5,20,0
5,22,0
5,23,0
5,24,0
5,25,0
5,26,0
5,27,0
5,28,0
5,34,0
5,35,0
5,36,0
5,40,0
5,41,0
5,42,0
5,44,0
5,60,0
5,61,0
5,63,0
5,64,0
5,65,0
5,66,0
5,68,0
5,69,0
5,77,0
5,78,0
6,1,0
6,4,0
6,5,0
6,6,0
6,8,0
6,9,0
6,14,0
6,15,0
6,17,0
6,19,0
6,21,0
6,22,0
6,25,0
6,26,0
6,34,0
6,35,0
6,36,0
6,38,0
6,40,0
6,41,0
6,45,0
6,50,0
6,51,0
6,52,0
6,61,0
6,62,0
6,63,0
6,64,0
6,65,0
6,66,0
6,69,0
6,74,0
7,2,0
7,3,0
7,6,0
7,10,0
7,11,0
7,14,0
7,15,0
7,16,0
7,18,0
7,19,0
7,20,0
7,22,0
7,25,0
7,26,0
7,27,0
7,28,0
7,29,0
7,35,0
7,36,0
7,38,0
7,39,0
7,41,0
7,42,0
7,43,0
7,49,0
7,50,0
7,51,0
7,55,0
7,56,0
7,60,0
7,63,0
7,64,0
7,68,0
7,71,0
7,74,0
7,75,0
7,77,0
7,78,0
7,79,0
8,2,0
8,9,0
8,11,0
8,12,0
8,20,0
8,22,0
8,24,0
8,27,0
8,28,0
8,29,0
8,35,0
8,36,0
8,37,0
8,38,0
8,39,0
8,44,0
8,49,0
8,52,0
8,55,0
8,56,0
8,58,0
8,63,0
8,71,0
8,76,0
8,77,0
8,78,0
8,79,0
9,3,0
9,5,0
9,6,0
9,10,0
9,12,0
9,14,0
9,20,0
9,23,0
9,27,0
9,30,0
9,33,0
9,37,0
9,41,0
9,42,0
9,43,0
9,52,0
9,54,0
9,56,0
9,57,0
9,59,0
9,60,0
9,64,0
9,67,0
